Island Group,Person,Entry-1,SampleID,1990 Landcover,1990 sub-class,First year of cloud-free data,1990 confidence,change event? 1990-2015,change event conf,1990 notes,year of change 1,Prev cloud-free yr 1,change type 1,Confidence change 1,notes change 1,year of change 2,previous cloud-free year 2,change type 2,Confidence change 2,notes change 2,year of change 3,previous cloud-free year 3,change type 3,Confidence change 3,notes change 3,LULC SPOT6/7,Classification Notes,Transition Summary,AGREE or DISAGREE,Spot image?,High Res GE?,More than 3 change events?,Confidence of final interpreter,User,Final interpreter notes,Diana edited notes,year of change 4,previous cloud-free year 4,change type 4,Confidence change 4,notes change 4,year of change 5,previous cloud-free year 5,change type 5,Confidence change 5,notes change 5,year of change 6,previous cloud-free year 6,change type 6,Confidence change 6,notes change 6
Irian Jaya,Hani,6,1281,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1282,Non Forest,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1283,Primary degraded,NA,1990,High,Yes,High,,1994,1992,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Belukar Rawa,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1284,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,Spot tidak tersedia,  ,Agree,No,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1285,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1286,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1287,Primary intact,NA,1990,High,Yes,High,,2014,2013,Degraded - Selective Logging,Low,,2016,2014,Cleared - Palm estates,High,,,,,,,Perkebunan,,Degraded - Selective Logging Cleared - Palm estates ,Disagree - minor,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1288,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,Spot tidak tersedia,  ,Agree,No,2013,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1289,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,Spot tidak tersedia,  ,Agree,No,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1290,Non Forest,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Air,,  ,Disagree - major,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1291,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1292,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1293,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1294,Non Forest,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Lahan Terbuka,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1295,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1296,Primary intact,NA,1992,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1297,Primary degraded,NA,1990,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1298,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2011,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1299,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1300,Primary intact,NA,1990,High,Yes,High,,2001,2000,Cleared - Abandoned/transitional,High,,2005,2004,Cleared - Palm estates,High,,,,,,,Perkebunan,,Cleared - Abandoned/transitional Cleared - Palm estates ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1301,Primary intact,NA,1995,High,Yes,High,,2003,2002,Degraded - Selective Logging,High,,2004,2003,Cleared - Roading,High,,,,,,,Belukar,,Degraded - Selective Logging Cleared - Roading ,Disagree - major,Yes,2008,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1302,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1303,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1304,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1305,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1306,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1307,Primary intact,NA,1995,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1308,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1309,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2003,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1310,Primary intact,NA,1992,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,Spot tidak tersedia,  ,Agree,No,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1311,Primary intact,NA,1990,High,Yes,High,,2011,2010,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1312,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1313,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1314,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - minor,Yes,2010,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1315,Primary degraded,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1316,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,Spot tidak tersedia,  ,Disagree - minor,No,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1317,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1318,Primary intact,NA,1994,High,Yes,High,,1997,1995,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - major,No,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1319,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1320,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1321,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1322,Non Forest,NA,1990,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1323,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1324,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2011,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1325,Primary degraded,NA,1990,High,Yes,High,,1998,1997,Degraded - Fire,High,,2016,2015,Degraded - Fire,High,,,,,,,Hutan Rawa Sekunder,Spot tidak tersedia,Degraded - Fire Degraded - Fire ,Disagree - minor,No,2003,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1326,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1327,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1328,Primary degraded,NA,1995,High,Yes,High,,1996,1995,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - major,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1329,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2005,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1330,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - minor,Yes,2011,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1331,Primary intact,NA,1990,High,Yes,High,,1995,1994,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1332,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1333,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1334,Primary intact,NA,1995,High,Yes,High,,2000,1999,Degraded - Selective Logging,Low,,2004,2003,Degraded - Selective Logging,High,,,,,,,Hutan Sekunder,,Degraded - Selective Logging Degraded - Selective Logging ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1335,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2010,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1336,Primary intact,NA,1990,High,Yes,High,,2001,1999,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Belukar,Spot tidak tersedia,Cleared - Abandoned/transitional  ,Disagree - major,No,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1337,Primary intact,NA,1990,High,Yes,High,,1998,1995,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1338,Primary intact,NA,1991,High,Yes,High,,1997,1996,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Agree,Yes,2009,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1339,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - minor,Yes,2013,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1340,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,Spot tidak tersedia,  ,Disagree - minor,No,2011,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1341,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,Spot tidak tersedia,  ,Agree,No,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1342,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1343,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,Spot tidak tersedia,  ,Agree,No,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1344,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1345,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1346,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1347,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1348,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2009,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1349,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1350,Primary degraded,NA,1994,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1351,Primary intact,NA,1990,High,Yes,High,,2014,2013,Cleared - Palm estates,High,,,,,,,,,,,,Perkebunan,,Cleared - Palm estates  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1352,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1353,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1354,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2009,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1355,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,Spot tidak tersedia,  ,Agree,No,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1356,Primary intact,NA,1993,High,Yes,High,,1998,1997,Degraded - Fire,High,,,,,,,,,,,,Hutan Rawa Sekunder,Spot tidak tersedia,Degraded - Fire  ,Disagree - major,No,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1357,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1358,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1359,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,Spot tidak tersedia,  ,Agree,No,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1360,Primary intact,NA,1990,High,No,High,Sample complete!,1998,1997,Degraded - Fire,High,,2007,2006,Cleared - Abandoned/transitional,Low,,,,,,,Belukar Rawa,,Degraded - Fire Cleared - Abandoned/transitional ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1361,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2005,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1362,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1363,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1364,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1365,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1366,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1367,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Disagree - minor,Yes,2010,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1368,Primary degraded,NA,1990,High,Yes,High,,2001,2000,Cleared - Abandoned/transitional,High,,2009,2008,Cleared - Abandoned/transitional,High,,,,,,,Belukar Rawa,,Cleared - Abandoned/transitional Cleared - Abandoned/transitional ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1369,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1370,Primary intact,NA,1999,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1371,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,Spot tidak tersedia,  ,Agree,No,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1372,Primary intact,NA,1990,High,Yes,High,,2003,2002,Degraded - Selective Logging,High,,2016,2015,Degraded - Nearby clearing,Low,,,,,,,Hutan Sekunder,Spot tidak tersedia,Degraded - Selective Logging Degraded - Nearby clearing ,Disagree - major,No,2009,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1373,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1374,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1375,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1376,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1377,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2002,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1378,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1379,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Rawa,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1380,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1381,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1382,Primary intact,NA,1990,High,Yes,High,,1993,1992,Degraded - Nearby clearing,High,,1999,1998,Degraded - Nearby clearing,High,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing Degraded - Nearby clearing ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1383,Primary intact,NA,1990,High,No,High,Sample complete!,1997,1993,Degraded - Selective Logging,High,,2006,2005,Degraded - Nearby clearing,High,,2014,2013,Cleared - Small-holder land use,High,,Pertanian Lahan Kering Campur Semak,,Degraded - Selective Logging Degraded - Nearby clearing Cleared - Small-holder land use,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1384,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2005,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1385,Primary intact,NA,1994,High,Yes,High,,2009,2008,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - major,Yes,2010,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1386,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1387,Primary intact,NA,1996,High,Yes,High,,2008,2007,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Rawa Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1388,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1389,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1390,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1391,Primary intact,NA,1993,High,Yes,High,,1995,1993,Degraded - Selective Logging,High,,1997,1993,Cleared - Abandoned/transitional,High,,,,,,,Belukar,,Degraded - Selective Logging Cleared - Abandoned/transitional ,Disagree - major,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1392,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,Spot tidak tersedia,  ,Disagree - major,No,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1393,Primary intact,NA,1990,High,Yes,High,,2004,2003,Degraded - Natural disturbance,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Natural disturbance  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1394,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,6,1395,Primary intact,NA,1990,High,Yes,High,,1998,1997,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,No,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
