Island Group,Check,SPOT data is cloudy; LULC from GE 2014,Quality,Sample ID QC,Sample ID,SampleID (from user join),1990 Landcover,1990 sub-class,First year of cloud free data,1990 confidence,change event? 1990-2015,change event conf,1990 notes,year of change 1,Prev cloud-free yr 1,change type 1,Confidence change 1,notes change 1,year of change 2,previous cloud-free year 2,change type 2,Confidence change 2,notes change 2,year of change 3,previous cloud-free year 3,change type 3,Confidence change 3,notes change 3,LULC SPOT6/7,Classification Notes,Transition Summary,AGREE or DISAGREE,Spot image?,High Res GE?,More than 3 change events?,Confidence of final intepreter,User,Final interpreter notes,Diana edited notes,year of change 4,previous cloud-free year 4,change type 4,Confidence change 4,notes change 4,year of change 5,previous cloud-free year 5,change type 5,Confidence change 5,notes change 5,year of change 6,previous cloud-free year 6,change type 6,Confidence change 6,notes change 6,,,
Sumatera,Same sample ID,OK,9,9446,9446,9446,Primary intact,NA,1990,High,Yes,High,,2008,2007,Degraded - Selective Logging,High,,2014,2013,Degraded - Nearby clearing,High,,2015,2014,Cleared - Abandoned/transitional,High,,Belukar Rawa,,Degraded - Selective Logging Degraded - Nearby clearing Cleared - Abandoned/transitional,Disagree - minor,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9447,9447,9447,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9448,9448,9448,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,SPOT not available,  ,Agree,No,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9449,9449,9449,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9450,9450,9450,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9451,9451,9451,Primary degraded,NA,1990,High,Yes,High,Sample complete!,1994,1990,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - major,Yes,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9452,9452,9452,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9453,9453,9453,Primary intact,NA,1992,High,Yes,High,,2008,2007,Cleared - Abandoned/transitional,High,,2010,2009,Cleared - Palm estates,Low,,,,,,,Perkebunan,,Cleared - Abandoned/transitional Cleared - Palm estates ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9454,9454,9454,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9455,9455,9455,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - major,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9456,9456,9456,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Perkebunan,,  ,Agree,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9457,9457,9457,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9458,9458,9458,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering,,  ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9459,9459,9459,Primary intact,NA,1990,High,Yes,High,,1998,1996,Cleared - Palm estates,High,clearing was happened in 1997 (google earth) but image not available,,,,,,,,,,,Perkebunan,,Cleared - Palm estates  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9460,9460,9460,Primary intact,NA,1990,High,Yes,High,,1998,1997,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9461,9461,9461,Non Forest,NA,1992,Low,no,High,Image of 1990 not available,,,,,,,,,,,,,,,,Perkebunan,,  ,Agree,Yes,none,No,High,Yazid checked,,Diana edited,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9462,9462,9462,Primary intact,NA,1990,High,Yes,High,Sample complete!,1996,1990,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - major,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9463,9463,9463,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9464,9464,9464,Primary intact,NA,1992,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2009,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9465,9465,9465,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Disagree - major,Yes,2000,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9466,9466,9466,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,surrounding by paddy field,  ,Agree,Yes,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9467,9467,9467,Non Forest,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,SPOT not available,  ,Agree,No,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9468,9468,9468,Primary intact,NA,1992,High,No,High,,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Disagree - minor,Yes,2011,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9469,9469,9469,Primary intact,NA,1997,High,No,High,,,,,,,,,,,,,,,,,Hutan Primer,,,Disagree - minor,Yes,none,No,High,Yazid checked,"something happen in 1998, but it not change the vegetation (maybe long dry season)",,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9470,9470,9470,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Rawa,,  ,Disagree - minor,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9471,9471,9471,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering,,  ,Disagree - minor,No,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9472,9472,9472,Non Forest,NA,1990,High,No,High,"this is Pinus merkusii forest, probably planted around 1960's.",,,,,,,,,,,,,,,,Hutan Tanaman,,  ,Disagree - major,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9473,9473,9473,Primary intact,NA,1990,High,Yes,High,,1996,1994,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Rawa Sekunder,,Degraded - Selective Logging  ,Disagree - minor,No,2009,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9474,9474,9474,Primary degraded,NA,1990,High,No,High,Sample complete!,1999,1998,Degraded - Nearby clearing,High,,2015,2014,Degraded - Nearby clearing,High,,2016,2015,Cleared - Small-holder land use,High,,Pertanian Lahan Kering Campur Semak,,Degraded - Nearby clearing Degraded - Nearby clearing Cleared - Small-holder land use,Disagree - minor,Yes,2013,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9475,9475,9475,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9476,9476,9476,Primary degraded,NA,1992,High,No,High,,,,,,,,,,,,,,,,,Hutan Mangrove Sekunder,,  ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9477,9477,9477,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2011,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,9478,9478,9478,Primary intact,NA,1991,High,Yes,High,Image of 1990 not available,2005,2004,Cleared - Tree plantations,High,,2010,2009,Cleared - Tree plantations,High,,2015,2014,Cleared - Tree plantations,High,,Hutan Tanaman,,Cleared - Tree plantations Cleared - Tree plantations Cleared - Tree plantations,Agree,Yes,2009,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9479,9479,9479,Primary intact,NA,1990,High,Yes,High,,2002,2001,Degraded - Natural disturbance,High,,2013,2012,Degraded - Nearby clearing,High,,,,,,,Hutan Sekunder,,Degraded - Natural disturbance Degraded - Nearby clearing ,Disagree - minor,Yes,2012,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9480,9480,9480,Primary degraded,NA,1990,High,Yes,High,,2004,2003,Cleared - Palm estates,High,,,,,,,,,,,,Perkebunan,,Cleared - Palm estates  ,Agree,Yes,2012,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,9481,9481,9481,Non Forest,NA,1995,High,No,High,cloudy data 1990,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9482,9482,9482,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - major,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,9483,9483,9483,Primary intact,NA,1991,High,Yes,High,,2002,2001,Degraded - Nearby clearing,High,,2004,2002,Cleared - Tree plantations,High,,2008,2007,Cleared - Tree plantations,High,,Hutan Tanaman,,Degraded - Nearby clearing Cleared - Tree plantations Cleared - Tree plantations,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9484,9484,9484,Primary intact,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9485,9485,9485,Non Forest,NA,1990,High,No,High,agricultural,,,,,,,,,,,,,,,,Pertanian Lahan Kering,,  ,Disagree - minor,Yes,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9486,9486,9486,Non Forest,NA,1990,High,No,High,agricultural,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9487,9487,9487,Non Forest,NA,1991,High,No,High,agricultural,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2012,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9488,9488,9488,Non Forest,NA,1990,High,No,High,Palm estate,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - major,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9489,9489,9489,Primary intact,NA,1993,High,Yes,High,image available in 1993 (Primary Intact),2000,1993,Cleared - Abandoned/transitional,High,,2012,2011,Cleared - Small-holder land use,Low,,2016,2015,Cleared - Settlement,High,,Lahan Terbuka,,Cleared - Abandoned/transitional Cleared - Small-holder land use Cleared - Settlement,Disagree - major,No,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,9490,9490,9490,Non Forest,NA,1991,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,9491,9491,9491,Primary intact,NA,1990,High,Yes,High,,1994,1990,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Belukar Rawa,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9492,9492,9492,Primary degraded,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,9493,9493,9493,Primary intact,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,9494,9494,9494,Primary intact,NA,1990,High,No,High,"in 1998 could be long dry season, so sea tides decrease and the area looks like not have much time to contact with sea water",,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9495,9495,9495,Primary intact,NA,1990,High,Yes,High,,2007,2006,Degraded - Nearby clearing,High,,2012,2009,Cleared - Abandoned/transitional,High,,,,,,,Belukar Rawa,,Degraded - Nearby clearing Cleared - Abandoned/transitional ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9496,9496,9496,Primary intact,NA,1996,High,No,Low,,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9497,9497,9497,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9498,9498,9498,Primary intact,NA,1992,High,Yes,High,,2008,2007,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Belukar Rawa,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,9499,9499,9499,Primary intact,NA,1990,High,Yes,High,,2001,2000,Degraded - Nearby clearing,High,,2002,2001,Cleared - Tree plantations,High,,2008,2007,Cleared - Tree plantations,High,,Hutan Tanaman,,Degraded - Nearby clearing Cleared - Tree plantations Cleared - Tree plantations,Disagree - major,No,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9500,9500,9500,Primary intact,NA,1990,High,Yes,High,,2002,2001,Degraded - Selective Logging,High,,2009,2008,Degraded - Nearby clearing,High,,2014,2013,Cleared - Tree plantations,High,,Hutan Tanaman,,Degraded - Selective Logging Degraded - Nearby clearing Cleared - Tree plantations,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,9501,9501,9501,Non Forest,NA,1991,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9502,9502,9502,Primary intact,NA,1990,High,Yes,High,,1995,1990,Cleared - Tree plantations,High,,2012,2011,Cleared - Other,Low,,,,,,,Hutan Tanaman,,Cleared - Tree plantations Cleared - Other ,Disagree - major,No,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,9503,9503,9503,Non Forest,NA,1993,High,No,High,image in 1990 not available,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,Diana edited,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9504,9504,9504,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9505,9505,9505,Primary intact,NA,1990,High,Yes,High,,1996,1995,Cleared - Palm estates,High,,,,,,,,,,,,Perkebunan,,Cleared - Palm estates  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9506,9506,9506,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,9507,9507,9507,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9508,9508,9508,Primary degraded,NA,1992,High,Yes,High,Sample complete!,2001,2000,Cleared - Palm estates,Low,"pixel have no image in 2001, but around the pixel show it was cleared",2015,2014,Cleared - Palm estates,Low,,,,,,,Perkebunan,,Cleared - Palm estates Cleared - Palm estates ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9509,9509,9509,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Perkebunan,,  ,Agree,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,9510,9510,9510,Primary intact,NA,1990,High,Yes,High,,2002,2001,Degraded - Nearby clearing,High,,2010,2009,Cleared - Small-holder land use,High,,,,,,,Pertanian Lahan Kering Campur Semak,,Degraded - Nearby clearing Cleared - Small-holder land use ,Disagree - major,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9511,9511,9511,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering,,  ,Agree,No,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9512,9512,9512,Primary intact,NA,1990,High,Yes,High,,1996,1995,Cleared - Small-holder land use,High,,2012,2011,Cleared - Palm estates,High,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use Cleared - Palm estates ,Disagree - major,Yes,2012,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9513,9513,9513,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9514,9514,9514,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,9515,9515,9515,Primary intact,NA,1990,High,Yes,High,,1996,1990,Degraded - Nearby clearing,High,,1998,1996,Cleared - Abandoned/transitional,High,,2006,2005,Cleared - Small-holder land use,High,,Pertanian Lahan Kering Campur Semak,,Degraded - Nearby clearing Cleared - Abandoned/transitional Cleared - Small-holder land use,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,9516,9516,9516,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,2017,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9517,9517,9517,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9518,9518,9518,Non Forest,NA,1990,High,No,High,Palm oil,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - major,Yes,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9519,9519,9519,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Agree,Yes,none,No,High,Yazid checked,"in 1998 Peat Swamp Forest Near the mangrove area was cleared it probably have affected watershed around the area, thats why in 1998 the colour of pixel a little bit brown",,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,9520,9520,9520,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,9521,9521,9521,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Perkebunan,,  ,Agree,No,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9522,9522,9522,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9523,9523,9523,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9524,9524,9524,Primary intact,NA,1990,High,Yes,High,,2004,2002,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Mangrove Sekunder,,Degraded - Nearby clearing  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9525,9525,9525,Primary intact,NA,1993,High,Yes,High,Sample complete!,2004,2002,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,No,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9526,9526,9526,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,9527,9527,9527,Primary degraded,NA,1990,High,Yes,High,,1995,1993,Degraded - Nearby clearing,High,,1999,1998,Cleared - Small-holder land use,High,,,,,,,Pertanian Lahan Kering Campur Semak,,Degraded - Nearby clearing Cleared - Small-holder land use ,Disagree - major,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9528,9528,9528,Primary degraded,NA,1990,Low,Yes,High,,2012,2011,Cleared - Small-holder land use,Low,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - minor,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9529,9529,9529,Primary intact,NA,1990,High,Yes,High,Sample complete!,1994,1993,Degraded - Nearby clearing,High,,1996,1995,Cleared - Abandoned/transitional,High,,2000,1999,Cleared - Palm estates,High,,Perkebunan,,Degraded - Nearby clearing Cleared - Abandoned/transitional Cleared - Palm estates,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,9530,9530,9530,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9531,9531,9531,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2017,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9532,9532,9532,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9533,9533,9533,Primary intact,NA,1990,High,Yes,High,,1998,1995,Cleared - Fire,High,,2006,2005,Cleared - Palm estates,High,,,,,,,Perkebunan,,Cleared - Fire Cleared - Palm estates ,Disagree - major,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,9534,9534,9534,Primary intact,NA,1992,High,Yes,High,,1999,1996,Degraded - Nearby clearing,High,,2000,1999,Cleared - Abandoned/transitional,High,,2006,2005,Cleared - Abandoned/transitional,High,in 2010 cleared - Palm Estate,Perkebunan,,Degraded - Nearby clearing Cleared - Abandoned/transitional Cleared - Abandoned/transitional,Disagree - major,Yes,2006,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,9535,9535,9535,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,rubber trees between paddy field,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9536,9536,9536,Non Forest,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Air,,  ,Agree,No,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9537,9537,9537,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Lahan Terbuka,,  ,Agree,Yes,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,9538,9538,9538,Primary intact,NA,1990,High,Yes,High,Sample complete!,2014,2013,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Lahan Terbuka,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,,,,
