ISLAND,ID,FINAL_LU_UMD,DEG_YR_FIRST,DEG_TYPE_FIRST,CLEAR_YR_FIRST,CLEAR_TYPE_FIRST,NUM_CHANGE,X1990_LC,CH1_YR,CH1_TYPE,CH2_YR,CH2_TYPE,CH3_YR,CH3_TYPE,CH4_YR,CH4_TYPE,CH5_YR,CH5_TYPE,CH6_YR,CH6_TYPE,KLHK_LU,TRAJECTORY
Sumatera,8776,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Sumatera,8789,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Sumatera,8798,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,8805,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,8811,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,8814,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Sumatera,8818,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Irian_Jaya,1701,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Irian_Jaya,1713,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,1723,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Irian_Jaya,1725,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Irian_Jaya,1726,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,1737,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Irian_Jaya,1769,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Sekunder,Primary degraded
Irian_Jaya,1779,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Irian_Jaya,1793,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Air,Non forest
Irian_Jaya,1812,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Irian_Jaya,1832,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,1847,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Primer,Primary intact
Irian_Jaya,1850,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Irian_Jaya,1854,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Irian_Jaya,1855,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Primer,Primary intact
Irian_Jaya,1869,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Irian_Jaya,1872,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Primer,Primary intact
Irian_Jaya,1911,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Irian_Jaya,1913,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,1930,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Air,Non forest
Irian_Jaya,1937,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Jawa,2488,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Tanaman,Non forest
Jawa,2507,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Jawa,2536,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Jawa,2581,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Jawa,2602,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Jawa,2610,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Jawa,2637,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Kalimantan,3615,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Kalimantan,3640,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertambangan,Non forest
Kalimantan,3641,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Kalimantan,3674,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Kalimantan,3698,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Kalimantan,3701,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Kalimantan,3704,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Kalimantan,3712,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Kalimantan,3733,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Kalimantan,3762,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Sekunder,Primary degraded
Kalimantan,3774,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Kalimantan,3776,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering,Non forest
Kalimantan,3777,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Lahan Terbuka,Non forest
Kalimantan,3784,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Sawah,Non forest
Kalimantan,3974,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering,Non forest
Kalimantan,3979,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Lahan Terbuka,Non forest
Kalimantan,3983,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Kalimantan,3992,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Kalimantan,3994,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Kalimantan,3996,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Kalimantan,4001,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Kalimantan,4011,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Kalimantan,4026,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Kalimantan,4065,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Kalimantan,4105,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering,Non forest
Kalimantan,4110,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Kalimantan,4119,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering,Non forest
Kalimantan,5449,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Kalimantan,5460,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Kalimantan,5472,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Kalimantan,5492,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Kalimantan,5534,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Kalimantan,5570,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Kalimantan,5571,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Kalimantan,5595,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Kalimantan,5651,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Kalimantan,5658,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Kalimantan,5700,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sulawesi,6724,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Sulawesi,6726,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sulawesi,6728,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Lahan Terbuka,Non forest
Sulawesi,6732,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sulawesi,6734,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Sulawesi,6735,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sulawesi,6741,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sulawesi,6746,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sulawesi,6747,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Sulawesi,6751,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sulawesi,6754,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sulawesi,6769,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Sulawesi,6775,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sulawesi,6778,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sulawesi,6782,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Sulawesi,6799,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering,Non forest
Sulawesi,6807,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sulawesi,6815,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sulawesi,6820,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Sulawesi,7269,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Sulawesi,7274,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sulawesi,7282,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering,Non forest
Sulawesi,7289,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sulawesi,7290,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Sawah,Non forest
Sulawesi,7291,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sulawesi,7296,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sulawesi,7304,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Sulawesi,7317,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sulawesi,7441,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sulawesi,7447,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sulawesi,7454,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Sulawesi,7459,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering,Non forest
Sulawesi,7468,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sulawesi,7479,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sulawesi,7482,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,7486,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Sumatera,7496,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7517,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,7557,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7560,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,7581,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,7601,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7613,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7622,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7628,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Sumatera,7630,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering,Non forest
Sumatera,7632,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7637,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7645,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering,Non forest
Sumatera,7652,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,7653,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,7660,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7663,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,7683,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Sumatera,7695,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,7698,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7704,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,7719,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Sumatera,7735,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7754,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,7780,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Lahan Terbuka,Non forest
Sumatera,7786,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,7790,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,7792,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7799,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Sumatera,7800,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Mangrove,Primary intact
Sumatera,7803,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7808,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7816,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7817,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7819,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,7824,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,7829,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,7833,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,7836,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7861,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Air,Non forest
Sumatera,7864,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,7878,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,7886,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7891,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,7893,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,7898,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,7920,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,7944,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Sekunder,Primary degraded
Sumatera,7970,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,7979,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,7982,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Sumatera,8000,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,8002,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,8007,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,8008,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,8015,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Mangrove Sekunder,Primary degraded
Sumatera,8020,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Sumatera,8030,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,8079,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,8121,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Perkebunan,Non forest
Sumatera,8134,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,8150,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Sumatera,8153,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,8158,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,8179,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,8184,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Sumatera,8186,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Sumatera,8187,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Sumatera,8189,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
